=== Environment ===
hpcc-gpu-5-4
0, Quadro RTX 6000, 23040 MiB
1, Quadro RTX 6000, 23040 MiB
2, Quadro RTX 6000, 23040 MiB
3, Quadro RTX 6000, 23040 MiB
=== GPU state: start ===
index, name, temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
0, Quadro RTX 6000, 27, 300 MHz, 405 MHz, 10.82 W, 0 %, 0 MiB
1, Quadro RTX 6000, 32, 300 MHz, 405 MHz, 6.54 W, 0 %, 0 MiB
2, Quadro RTX 6000, 28, 300 MHz, 405 MHz, 4.75 W, 0 %, 0 MiB
3, Quadro RTX 6000, 28, 300 MHz, 405 MHz, 7.18 W, 0 %, 0 MiB
min_bytes=4KB
max_bytes=32MB
iters=50
warmup=10
rank_list=2 4
backends=host_pinned device
=== Build alpha_beta_bench ===
mkdir -p build_mpi_alpha_beta_88903
nvcc -arch=sm_75 -std=c++17 -O2 -Iinclude --default-stream per-thread -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/math_libs/12.3/targets/x86_64-linux/include   -DUSE_MPI -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/hwloc/hwloc201/hwloc/include -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/event/libevent2022/libevent -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/event/libevent2022/libevent/include -Xcompiler -pthread -Xcompiler -fopenmp -DUSE_NCCL -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/include -c tests/benchmark_allreduce_alpha_beta.cu -o build_mpi_alpha_beta_88903/benchmark_allreduce_alpha_beta.o
mpicxx -o build_mpi_alpha_beta_88903/benchmark_allreduce_alpha_beta build_mpi_alpha_beta_88903/benchmark_allreduce_alpha_beta.o -pthread -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/lib -Wl,-rpath -Wl,/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/lib -Wl,--enable-new-dtags -lmpi -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/REDIST/cuda/12.3/targets/x86_64-linux/lib -lcudart \
    -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/lib -Xlinker -rpath -Xlinker /home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/lib -lnccl  -fopenmp
=== allreduce_alpha_beta ranks=2 backend=host_pinned min_bytes=4KB max_bytes=32MB iters=50 warmup=10 ===
allreduce_alpha_beta,backend,ranks,bytes,count,iteration,time_ms
allreduce_alpha_beta,device,2,65536,16384,8,0.114998
allreduce_alpha_beta,device,2,65536,16384,9,0.115049
allreduce_alpha_beta,device,2,65536,16384,10,0.116902
allreduce_alpha_beta,device,2,65536,16384,11,0.115550
allreduce_alpha_beta,device,2,65536,16384,12,0.115238
allreduce_alpha_beta,device,2,65536,16384,13,0.118475
allreduce_alpha_beta,device,2,65536,16384,14,0.116932
allreduce_alpha_beta,device,2,65536,16384,15,0.122062
allreduce_alpha_beta,device,2,65536,16384,16,0.116261
allreduce_alpha_beta,device,2,65536,16384,17,0.116441
allreduce_alpha_beta,device,2,65536,16384,18,0.116110
allreduce_alpha_beta,device,2,65536,16384,19,0.116160
allreduce_alpha_beta,device,2,65536,16384,20,0.121050
allreduce_alpha_beta,device,2,65536,16384,21,0.117142
allreduce_alpha_beta,device,2,65536,16384,22,0.114758
allreduce_alpha_beta,device,2,65536,16384,23,0.122583
allreduce_alpha_beta,device,2,65536,16384,24,0.115168
allreduce_alpha_beta,device,2,65536,16384,25,0.116101
allreduce_alpha_beta,device,2,65536,16384,26,0.119006
allreduce_alpha_beta,device,2,65536,16384,27,0.115880
allreduce_alpha_beta,device,2,65536,16384,28,0.119197
allreduce_alpha_beta,device,2,65536,16384,29,0.117283
allreduce_alpha_beta,device,2,65536,16384,30,0.115729
allreduce_alpha_beta,device,2,65536,16384,31,0.119697
allreduce_alpha_beta,device,2,65536,16384,32,0.120869
allreduce_alpha_beta,device,2,65536,16384,33,0.117252
allreduce_alpha_beta,device,2,65536,16384,34,0.117022
allreduce_alpha_beta,device,2,65536,16384,35,0.115499
allreduce_alpha_beta,device,2,65536,16384,36,0.114508
allreduce_alpha_beta,device,2,65536,16384,37,0.115519
allreduce_alpha_beta,device,2,65536,16384,38,0.113887
allreduce_alpha_beta,device,2,65536,16384,39,0.123083
allreduce_alpha_beta,device,2,65536,16384,40,0.114056
allreduce_alpha_beta,device,2,65536,16384,41,0.113285
allreduce_alpha_beta,device,2,65536,16384,42,0.113315
allreduce_alpha_beta,device,2,65536,16384,43,0.111672
allreduce_alpha_beta,device,2,65536,16384,44,0.116131
allreduce_alpha_beta,device,2,65536,16384,45,0.114468
allreduce_alpha_beta,device,2,65536,16384,46,0.113696
allreduce_alpha_beta,device,2,65536,16384,47,0.217453
allreduce_alpha_beta,device,2,65536,16384,48,0.094229
allreduce_alpha_beta,device,2,65536,16384,49,0.088298
allreduce_alpha_beta,device,2,65536,16384,50,0.087867
allreduce_alpha_beta,device,2,131072,32768,1,0.159934
allreduce_alpha_beta,device,2,131072,32768,2,0.158330
allreduce_alpha_beta,device,2,131072,32768,3,0.161446
allreduce_alpha_beta,device,2,131072,32768,4,0.158310
allreduce_alpha_beta,device,2,131072,32768,5,0.156407
allreduce_alpha_beta,device,2,131072,32768,6,0.155395
allreduce_alpha_beta,device,2,131072,32768,7,0.157178
allreduce_alpha_beta,device,2,131072,32768,8,0.155796
allreduce_alpha_beta,device,2,131072,32768,9,0.158902
allreduce_alpha_beta,device,2,131072,32768,10,0.156888
allreduce_alpha_beta,device,2,131072,32768,11,0.157018
allreduce_alpha_beta,device,2,131072,32768,12,0.156336
allreduce_alpha_beta,device,2,131072,32768,13,0.158260
allreduce_alpha_beta,device,2,131072,32768,14,0.156517
allreduce_alpha_beta,device,2,131072,32768,15,0.162288
allreduce_alpha_beta,device,2,131072,32768,16,0.157348
allreduce_alpha_beta,device,2,131072,32768,17,0.155565
allreduce_alpha_beta,device,2,131072,32768,18,0.156307
allreduce_alpha_beta,device,2,131072,32768,19,0.155536
allreduce_alpha_beta,device,2,131072,32768,20,0.154573
allreduce_alpha_beta,device,2,131072,32768,21,0.160174
allreduce_alpha_beta,device,2,131072,32768,22,0.157780
allreduce_alpha_beta,device,2,131072,32768,23,0.153631
allreduce_alpha_beta,device,2,131072,32768,24,0.157199
allreduce_alpha_beta,device,2,131072,32768,25,0.155576
allreduce_alpha_beta,device,2,131072,32768,26,0.157459
allreduce_alpha_beta,device,2,131072,32768,27,0.162378
allreduce_alpha_beta,device,2,131072,32768,28,0.156407
allreduce_alpha_beta,device,2,131072,32768,29,0.155636
allreduce_alpha_beta,device,2,131072,32768,30,0.156337
allreduce_alpha_beta,device,2,131072,32768,31,0.155665
allreduce_alpha_beta,device,2,131072,32768,32,0.158110
allreduce_alpha_beta,device,2,131072,32768,33,0.160084
allreduce_alpha_beta,device,2,131072,32768,34,0.157419
allreduce_alpha_beta,device,2,131072,32768,35,0.154292
allreduce_alpha_beta,device,2,131072,32768,36,0.155274
allreduce_alpha_beta,device,2,131072,32768,37,0.155626
allreduce_alpha_beta,device,2,131072,32768,38,0.156667
allreduce_alpha_beta,device,2,131072,32768,39,0.161617
allreduce_alpha_beta,device,2,131072,32768,40,0.156066
allreduce_alpha_beta,device,2,131072,32768,41,0.157720
allreduce_alpha_beta,device,2,131072,32768,42,0.156227
allreduce_alpha_beta,device,2,131072,32768,43,0.155916
allreduce_alpha_beta,device,2,131072,32768,44,0.156046
allreduce_alpha_beta,device,2,131072,32768,45,0.157539
allreduce_alpha_beta,device,2,131072,32768,46,0.155716
allreduce_alpha_beta,device,2,131072,32768,47,0.156237
allreduce_alpha_beta,device,2,131072,32768,48,0.155385
allreduce_alpha_beta,device,2,131072,32768,49,0.157610
allreduce_alpha_beta,device,2,131072,32768,50,0.158912
allreduce_alpha_beta,device,2,262144,65536,1,0.286915
allreduce_alpha_beta,device,2,262144,65536,2,0.295942
allreduce_alpha_beta,device,2,262144,65536,3,0.292125
allreduce_alpha_beta,device,2,262144,65536,4,0.290531
allreduce_alpha_beta,device,2,262144,65536,5,0.290993
allreduce_alpha_beta,device,2,262144,65536,6,0.293277
allreduce_alpha_beta,device,2,262144,65536,7,0.288968
allreduce_alpha_beta,device,2,262144,65536,8,0.293517
allreduce_alpha_beta,device,2,262144,65536,9,0.296884
allreduce_alpha_beta,device,2,262144,65536,10,0.287005
allreduce_alpha_beta,device,2,262144,65536,11,0.288327
allreduce_alpha_beta,device,2,262144,65536,12,0.288528
allreduce_alpha_beta,device,2,262144,65536,13,0.289509
allreduce_alpha_beta,device,2,262144,65536,14,0.288368
allreduce_alpha_beta,device,2,262144,65536,15,0.289229
allreduce_alpha_beta,device,2,262144,65536,16,0.292145
allreduce_alpha_beta,device,2,262144,65536,17,0.288096
allreduce_alpha_beta,device,2,262144,65536,18,0.287866
allreduce_alpha_beta,device,2,262144,65536,19,0.294619
allreduce_alpha_beta,device,2,262144,65536,20,0.287796
allreduce_alpha_beta,device,2,262144,65536,21,0.289088
allreduce_alpha_beta,device,2,262144,65536,22,0.292075
allreduce_alpha_beta,device,2,262144,65536,23,0.291503
allreduce_alpha_beta,device,2,262144,65536,24,0.288468
allreduce_alpha_beta,device,2,262144,65536,25,0.295060
allreduce_alpha_beta,device,2,262144,65536,26,0.295220
allreduce_alpha_beta,device,2,262144,65536,27,0.290171
allreduce_alpha_beta,device,2,262144,65536,28,0.289179
allreduce_alpha_beta,device,2,262144,65536,29,0.296382
allreduce_alpha_beta,device,2,262144,65536,30,0.292566
allreduce_alpha_beta,device,2,262144,65536,31,0.290011
allreduce_alpha_beta,device,2,262144,65536,32,0.289580
allreduce_alpha_beta,device,2,262144,65536,33,0.295180
allreduce_alpha_beta,device,2,262144,65536,34,0.288918
allreduce_alpha_beta,device,2,262144,65536,35,0.290331
allreduce_alpha_beta,device,2,262144,65536,36,0.295180
allreduce_alpha_beta,device,2,262144,65536,37,0.287677
allreduce_alpha_beta,device,2,262144,65536,38,0.290672
allreduce_alpha_beta,device,2,262144,65536,39,0.295891
allreduce_alpha_beta,device,2,262144,65536,40,0.291453
allreduce_alpha_beta,device,2,262144,65536,41,0.287946
allreduce_alpha_beta,device,2,262144,65536,42,0.291002
allreduce_alpha_beta,device,2,262144,65536,43,0.294429
allreduce_alpha_beta,device,2,262144,65536,44,0.289811
allreduce_alpha_beta,device,2,262144,65536,45,0.290201
allreduce_alpha_beta,device,2,262144,65536,46,0.295951
allreduce_alpha_beta,device,2,262144,65536,47,0.289420
allreduce_alpha_beta,device,2,262144,65536,48,0.291053
allreduce_alpha_beta,device,2,262144,65536,49,0.292655
allreduce_alpha_beta,device,2,262144,65536,50,0.290531
allreduce_alpha_beta,device,2,524288,131072,1,0.564412
allreduce_alpha_beta,device,2,524288,131072,2,0.560484
allreduce_alpha_beta,device,2,524288,131072,3,0.560224
allreduce_alpha_beta,device,2,524288,131072,4,0.571896
allreduce_alpha_beta,device,2,524288,131072,5,0.563179
allreduce_alpha_beta,device,2,524288,131072,6,0.562327
allreduce_alpha_beta,device,2,524288,131072,7,0.566796
allreduce_alpha_beta,device,2,524288,131072,8,0.561977
allreduce_alpha_beta,device,2,524288,131072,9,0.561266
allreduce_alpha_beta,device,2,524288,131072,10,0.560554
allreduce_alpha_beta,device,2,524288,131072,11,0.571735
allreduce_alpha_beta,device,2,524288,131072,12,0.559092
allreduce_alpha_beta,device,2,524288,131072,13,0.567507
allreduce_alpha_beta,device,2,524288,131072,14,0.567066
allreduce_alpha_beta,device,2,524288,131072,15,0.565233
allreduce_alpha_beta,device,2,524288,131072,16,0.562949
allreduce_alpha_beta,device,2,524288,131072,17,0.568268
allreduce_alpha_beta,device,2,524288,131072,18,0.567597
allreduce_alpha_beta,device,2,524288,131072,19,0.565092
allreduce_alpha_beta,device,2,524288,131072,20,0.565484
allreduce_alpha_beta,device,2,524288,131072,21,0.563199
allreduce_alpha_beta,device,2,524288,131072,22,0.560034
allreduce_alpha_beta,device,2,524288,131072,23,0.562187
allreduce_alpha_beta,device,2,524288,131072,24,0.565594
allreduce_alpha_beta,device,2,524288,131072,25,0.567157
allreduce_alpha_beta,device,2,524288,131072,26,0.565684
allreduce_alpha_beta,device,2,524288,131072,27,0.558571
allreduce_alpha_beta,device,2,524288,131072,28,0.565594
allreduce_alpha_beta,device,2,524288,131072,29,0.563820
allreduce_alpha_beta,device,2,524288,131072,30,0.569210
allreduce_alpha_beta,device,2,524288,131072,31,0.567387
allreduce_alpha_beta,device,2,524288,131072,32,0.571856
allreduce_alpha_beta,device,2,524288,131072,33,0.572196
allreduce_alpha_beta,device,2,524288,131072,34,0.567327
allreduce_alpha_beta,device,2,524288,131072,35,0.565674
allreduce_alpha_beta,device,2,524288,131072,36,0.565043
allreduce_alpha_beta,device,2,524288,131072,37,0.571014
allreduce_alpha_beta,device,2,524288,131072,38,0.563400
allreduce_alpha_beta,device,2,524288,131072,39,0.563299
allreduce_alpha_beta,device,2,524288,131072,40,0.566505
allreduce_alpha_beta,device,2,524288,131072,41,0.566305
allreduce_alpha_beta,device,2,524288,131072,42,0.564472
allreduce_alpha_beta,device,2,524288,131072,43,0.558751
allreduce_alpha_beta,device,2,524288,131072,44,0.567467
allreduce_alpha_beta,device,2,524288,131072,45,0.565563
allreduce_alpha_beta,device,2,524288,131072,46,0.558671
allreduce_alpha_beta,device,2,524288,131072,47,0.569742
allreduce_alpha_beta,device,2,524288,131072,48,0.556607
allreduce_alpha_beta,device,2,524288,131072,49,0.558981
allreduce_alpha_beta,device,2,524288,131072,50,0.561897
allreduce_alpha_beta,device,2,1048576,262144,1,1.140716
allreduce_alpha_beta,device,2,1048576,262144,2,1.134844
allreduce_alpha_beta,device,2,1048576,262144,3,1.147197
allreduce_alpha_beta,device,2,1048576,262144,4,1.148581
allreduce_alpha_beta,device,2,1048576,262144,5,1.144513
allreduce_alpha_beta,device,2,1048576,262144,6,1.138992
allreduce_alpha_beta,device,2,1048576,262144,7,1.129685
allreduce_alpha_beta,device,2,1048576,262144,8,1.151806
allreduce_alpha_beta,device,2,1048576,262144,9,1.151035
allreduce_alpha_beta,device,2,1048576,262144,10,1.144682
allreduce_alpha_beta,device,2,1048576,262144,11,1.145635
allreduce_alpha_beta,device,2,1048576,262144,12,1.143010
allreduce_alpha_beta,device,2,1048576,262144,13,1.139603
allreduce_alpha_beta,device,2,1048576,262144,14,1.140044
allreduce_alpha_beta,device,2,1048576,262144,15,1.141327
allreduce_alpha_beta,device,2,1048576,262144,16,1.156756
allreduce_alpha_beta,device,2,1048576,262144,17,1.149122
allreduce_alpha_beta,device,2,1048576,262144,18,1.154402
allreduce_alpha_beta,device,2,1048576,262144,19,1.144753
allreduce_alpha_beta,device,2,1048576,262144,20,1.129855
allreduce_alpha_beta,device,2,1048576,262144,21,1.134364
allreduce_alpha_beta,device,2,1048576,262144,22,1.141136
allreduce_alpha_beta,device,2,1048576,262144,23,1.135655
allreduce_alpha_beta,device,2,1048576,262144,24,1.139332
allreduce_alpha_beta,device,2,1048576,262144,25,1.154362
allreduce_alpha_beta,device,2,1048576,262144,26,1.148360
allreduce_alpha_beta,device,2,1048576,262144,27,1.121649
allreduce_alpha_beta,device,2,1048576,262144,28,1.122291
allreduce_alpha_beta,device,2,1048576,262144,29,1.145123
allreduce_alpha_beta,device,2,1048576,262144,30,1.137299
allreduce_alpha_beta,device,2,1048576,262144,31,1.135165
allreduce_alpha_beta,device,2,1048576,262144,32,1.139163
allreduce_alpha_beta,device,2,1048576,262144,33,1.147849
allreduce_alpha_beta,device,2,1048576,262144,34,1.141547
allreduce_alpha_beta,device,2,1048576,262144,35,1.146998
allreduce_alpha_beta,device,2,1048576,262144,36,1.128342
allreduce_alpha_beta,device,2,1048576,262144,37,1.148821
allreduce_alpha_beta,device,2,1048576,262144,38,1.146196
allreduce_alpha_beta,device,2,1048576,262144,39,1.138100
allreduce_alpha_beta,device,2,1048576,262144,40,1.137890
allreduce_alpha_beta,device,2,1048576,262144,41,1.144212
allreduce_alpha_beta,device,2,1048576,262144,42,1.142729
allreduce_alpha_beta,device,2,1048576,262144,43,1.149182
allreduce_alpha_beta,device,2,1048576,262144,44,1.139423
allreduce_alpha_beta,device,2,1048576,262144,45,1.136638
allreduce_alpha_beta,device,2,1048576,262144,46,1.149121
allreduce_alpha_beta,device,2,1048576,262144,47,1.118994
allreduce_alpha_beta,device,2,1048576,262144,48,1.139844
allreduce_alpha_beta,device,2,1048576,262144,49,1.149342
allreduce_alpha_beta,device,2,1048576,262144,50,1.146717
allreduce_alpha_beta,device,2,2097152,524288,1,4.083582
allreduce_alpha_beta,device,2,2097152,524288,2,4.140270
allreduce_alpha_beta,device,2,2097152,524288,3,4.147343
allreduce_alpha_beta,device,2,2097152,524288,4,4.179083
allreduce_alpha_beta,device,2,2097152,524288,5,4.203249
allreduce_alpha_beta,device,2,2097152,524288,6,4.209360
allreduce_alpha_beta,device,2,2097152,524288,7,4.144708
allreduce_alpha_beta,device,2,2097152,524288,8,4.198610
allreduce_alpha_beta,device,2,2097152,524288,9,4.197679
allreduce_alpha_beta,device,2,2097152,524288,10,4.099943
allreduce_alpha_beta,device,2,2097152,524288,11,4.155508
allreduce_alpha_beta,device,2,2097152,524288,12,4.319259
allreduce_alpha_beta,device,2,2097152,524288,13,4.302928
allreduce_alpha_beta,device,2,2097152,524288,14,4.114802
allreduce_alpha_beta,device,2,2097152,524288,15,4.184964
allreduce_alpha_beta,device,2,2097152,524288,16,4.053926
allreduce_alpha_beta,device,2,2097152,524288,17,4.245950
allreduce_alpha_beta,device,2,2097152,524288,18,4.202237
allreduce_alpha_beta,device,2,2097152,524288,19,4.182409
allreduce_alpha_beta,device,2,2097152,524288,20,4.078943
allreduce_alpha_beta,device,2,2097152,524288,21,4.145991
allreduce_alpha_beta,device,2,2097152,524288,22,4.317455
allreduce_alpha_beta,device,2,2097152,524288,23,4.067050
allreduce_alpha_beta,device,2,2097152,524288,24,4.171589
allreduce_alpha_beta,device,2,2097152,524288,25,4.252923
allreduce_alpha_beta,device,2,2097152,524288,26,4.002247
allreduce_alpha_beta,device,2,2097152,524288,27,4.085005
allreduce_alpha_beta,device,2,2097152,524288,28,4.187529
allreduce_alpha_beta,device,2,2097152,524288,29,4.181167
allreduce_alpha_beta,device,2,2097152,524288,30,4.109601
allreduce_alpha_beta,device,2,2097152,524288,31,4.206535
allreduce_alpha_beta,device,2,2097152,524288,32,4.257542
allreduce_alpha_beta,device,2,2097152,524288,33,4.219530
allreduce_alpha_beta,device,2,2097152,524288,34,4.186768
allreduce_alpha_beta,device,2,2097152,524288,35,4.270537
allreduce_alpha_beta,device,2,2097152,524288,36,4.241522
allreduce_alpha_beta,device,2,2097152,524288,37,4.163784
allreduce_alpha_beta,device,2,2097152,524288,38,4.230420
allreduce_alpha_beta,device,2,2097152,524288,39,4.069145
allreduce_alpha_beta,device,2,2097152,524288,40,4.186788
allreduce_alpha_beta,device,2,2097152,524288,41,4.134779
allreduce_alpha_beta,device,2,2097152,524288,42,4.211114
allreduce_alpha_beta,device,2,2097152,524288,43,4.226854
allreduce_alpha_beta,device,2,2097152,524288,44,4.208870
allreduce_alpha_beta,device,2,2097152,524288,45,4.247974
allreduce_alpha_beta,device,2,2097152,524288,46,4.107958
allreduce_alpha_beta,device,2,2097152,524288,47,4.179313
allreduce_alpha_beta,device,2,2097152,524288,48,4.213930
allreduce_alpha_beta,device,2,2097152,524288,49,4.135731
allreduce_alpha_beta,device,2,2097152,524288,50,4.072591
allreduce_alpha_beta,device,2,4194304,1048576,1,6.498506
allreduce_alpha_beta,device,2,4194304,1048576,2,6.646427
allreduce_alpha_beta,device,2,4194304,1048576,3,6.569050
allreduce_alpha_beta,device,2,4194304,1048576,4,6.525428
allreduce_alpha_beta,device,2,4194304,1048576,5,6.490361
allreduce_alpha_beta,device,2,4194304,1048576,6,6.471715
allreduce_alpha_beta,device,2,4194304,1048576,7,6.563920
allreduce_alpha_beta,device,2,4194304,1048576,8,6.401943
allreduce_alpha_beta,device,2,4194304,1048576,9,6.497023
allreduce_alpha_beta,device,2,4194304,1048576,10,6.502383
allreduce_alpha_beta,device,2,4194304,1048576,11,6.354914
allreduce_alpha_beta,device,2,4194304,1048576,12,6.419727
allreduce_alpha_beta,device,2,4194304,1048576,13,6.500941
allreduce_alpha_beta,device,2,4194304,1048576,14,6.549713
allreduce_alpha_beta,device,2,4194304,1048576,15,6.580422
allreduce_alpha_beta,device,2,4194304,1048576,16,6.387705
allreduce_alpha_beta,device,2,4194304,1048576,17,6.492585
allreduce_alpha_beta,device,2,4194304,1048576,18,6.452589
allreduce_alpha_beta,device,2,4194304,1048576,19,6.543631
allreduce_alpha_beta,device,2,4194304,1048576,20,6.475152
allreduce_alpha_beta,device,2,4194304,1048576,21,6.557839
allreduce_alpha_beta,device,2,4194304,1048576,22,6.669371
allreduce_alpha_beta,device,2,4194304,1048576,23,6.478759
allreduce_alpha_beta,device,2,4194304,1048576,24,6.749874
allreduce_alpha_beta,device,2,4194304,1048576,25,6.380713
allreduce_alpha_beta,device,2,4194304,1048576,26,6.464792
allreduce_alpha_beta,device,2,4194304,1048576,27,6.606702
allreduce_alpha_beta,device,2,4194304,1048576,28,6.518534
allreduce_alpha_beta,device,2,4194304,1048576,29,6.505480
allreduce_alpha_beta,device,2,4194304,1048576,30,6.537049
allreduce_alpha_beta,device,2,4194304,1048576,31,6.537490
allreduce_alpha_beta,device,2,4194304,1048576,32,7.065813
allreduce_alpha_beta,device,2,4194304,1048576,33,6.611100
allreduce_alpha_beta,device,2,4194304,1048576,34,6.515899
allreduce_alpha_beta,device,2,4194304,1048576,35,6.433673
allreduce_alpha_beta,device,2,4194304,1048576,36,6.617341
allreduce_alpha_beta,device,2,4194304,1048576,37,6.517432
allreduce_alpha_beta,device,2,4194304,1048576,38,6.394508
allreduce_alpha_beta,device,2,4194304,1048576,39,6.460724
allreduce_alpha_beta,device,2,4194304,1048576,40,6.569501
allreduce_alpha_beta,device,2,4194304,1048576,41,6.537541
allreduce_alpha_beta,device,2,4194304,1048576,42,6.470052
allreduce_alpha_beta,device,2,4194304,1048576,43,6.431620
allreduce_alpha_beta,device,2,4194304,1048576,44,6.469431
allreduce_alpha_beta,device,2,4194304,1048576,45,6.552890
allreduce_alpha_beta,device,2,4194304,1048576,46,6.557338
allreduce_alpha_beta,device,2,4194304,1048576,47,6.543011
allreduce_alpha_beta,device,2,4194304,1048576,48,6.487826
allreduce_alpha_beta,device,2,4194304,1048576,49,6.525407
allreduce_alpha_beta,device,2,4194304,1048576,50,6.551837
allreduce_alpha_beta,device,2,8388608,2097152,1,11.067118
allreduce_alpha_beta,device,2,8388608,2097152,2,11.233735
allreduce_alpha_beta,device,2,8388608,2097152,3,11.175184
allreduce_alpha_beta,device,2,8388608,2097152,4,11.239466
allreduce_alpha_beta,device,2,8388608,2097152,5,11.327253
allreduce_alpha_beta,device,2,8388608,2097152,6,11.342952
allreduce_alpha_beta,device,2,8388608,2097152,7,11.258382
allreduce_alpha_beta,device,2,8388608,2097152,8,11.148573
allreduce_alpha_beta,device,2,8388608,2097152,9,11.173421
allreduce_alpha_beta,device,2,8388608,2097152,10,11.234306
allreduce_alpha_beta,device,2,8388608,2097152,11,11.140678
allreduce_alpha_beta,device,2,8388608,2097152,12,11.379783
allreduce_alpha_beta,device,2,8388608,2097152,13,11.137513
allreduce_alpha_beta,device,2,8388608,2097152,14,11.186104
allreduce_alpha_beta,device,2,8388608,2097152,15,11.234627
allreduce_alpha_beta,device,2,8388608,2097152,16,11.212144
allreduce_alpha_beta,device,2,8388608,2097152,17,11.321211
allreduce_alpha_beta,device,2,8388608,2097152,18,11.331470
allreduce_alpha_beta,device,2,8388608,2097152,19,11.567659
allreduce_alpha_beta,device,2,8388608,2097152,20,11.538574
allreduce_alpha_beta,device,2,8388608,2097152,21,11.275705
allreduce_alpha_beta,device,2,8388608,2097152,22,11.264222
allreduce_alpha_beta,device,2,8388608,2097152,23,11.456377
allreduce_alpha_beta,device,2,8388608,2097152,24,11.277728
allreduce_alpha_beta,device,2,8388608,2097152,25,11.261538
allreduce_alpha_beta,device,2,8388608,2097152,26,11.273280
allreduce_alpha_beta,device,2,8388608,2097152,27,11.232102
allreduce_alpha_beta,device,2,8388608,2097152,28,11.232553
allreduce_alpha_beta,device,2,8388608,2097152,29,11.170595
allreduce_alpha_beta,device,2,8388608,2097152,30,11.139566
allreduce_alpha_beta,device,2,8388608,2097152,31,11.280394
allreduce_alpha_beta,device,2,8388608,2097152,32,11.276146
allreduce_alpha_beta,device,2,8388608,2097152,33,11.377157
allreduce_alpha_beta,device,2,8388608,2097152,34,11.191595
allreduce_alpha_beta,device,2,8388608,2097152,35,11.204469
allreduce_alpha_beta,device,2,8388608,2097152,36,11.342942
allreduce_alpha_beta,device,2,8388608,2097152,37,11.270816
allreduce_alpha_beta,device,2,8388608,2097152,38,11.135839
allreduce_alpha_beta,device,2,8388608,2097152,39,11.269954
allreduce_alpha_beta,device,2,8388608,2097152,40,11.461537
allreduce_alpha_beta,device,2,8388608,2097152,41,11.190403
allreduce_alpha_beta,device,2,8388608,2097152,42,11.315720
allreduce_alpha_beta,device,2,8388608,2097152,43,11.153473
allreduce_alpha_beta,device,2,8388608,2097152,44,11.221332
allreduce_alpha_beta,device,2,8388608,2097152,45,11.266427
allreduce_alpha_beta,device,2,8388608,2097152,46,11.275424
allreduce_alpha_beta,device,2,8388608,2097152,47,11.292406
allreduce_alpha_beta,device,2,8388608,2097152,48,11.517914
allreduce_alpha_beta,device,2,8388608,2097152,49,11.224378
allreduce_alpha_beta,device,2,8388608,2097152,50,11.341490
allreduce_alpha_beta,device,2,16777216,4194304,1,21.336403
allreduce_alpha_beta,device,2,16777216,4194304,2,21.314651
allreduce_alpha_beta,device,2,16777216,4194304,3,21.230171
allreduce_alpha_beta,device,2,16777216,4194304,4,21.268464
allreduce_alpha_beta,device,2,16777216,4194304,5,21.315684
allreduce_alpha_beta,device,2,16777216,4194304,6,21.308790
allreduce_alpha_beta,device,2,16777216,4194304,7,21.376579
allreduce_alpha_beta,device,2,16777216,4194304,8,21.405464
allreduce_alpha_beta,device,2,16777216,4194304,9,21.304232
allreduce_alpha_beta,device,2,16777216,4194304,10,21.334218
allreduce_alpha_beta,device,2,16777216,4194304,11,21.343556
allreduce_alpha_beta,device,2,16777216,4194304,12,21.397278
allreduce_alpha_beta,device,2,16777216,4194304,13,21.306226
allreduce_alpha_beta,device,2,16777216,4194304,14,21.291838
allreduce_alpha_beta,device,2,16777216,4194304,15,21.297960
allreduce_alpha_beta,device,2,16777216,4194304,16,21.275808
allreduce_alpha_beta,device,2,16777216,4194304,17,21.329580
